subdistrict_name,state_name,fiber_length_km
Ozhukarai Taluk,PUDUCHERRY,11.6423
Villianur Taluk,PUDUCHERRY,64.2581
Bahour Taluk,PUDUCHERRY,50.8842
Mahe Taluk,PUDUCHERRY,3.7782
Karaikal Taluk,PUDUCHERRY,12.4373
Thirunallar Taluk,PUDUCHERRY,31.5263
Gurdaspur,PUNJAB,1671.1635
Batala,PUNJAB,1045.3733
Dera Baba Nanak,PUNJAB,225.6889
Bhulath,PUNJAB,32.1785
Kapurthala,PUNJAB,20.6666
Sultanpur Lodhi,PUNJAB,86.6382
Phagwara,PUNJAB,58.5786
Shahkot,PUNJAB,68.882
Nakodar,PUNJAB,3.7246
Phillaur,PUNJAB,16.0119
Jalandhar - I,PUNJAB,147.2859
Jalandhar - II,PUNJAB,55.5668
Dasua,PUNJAB,930.3306
Mukerian,PUNJAB,612.4463
Hoshiarpur,PUNJAB,1159.3509
Garhshankar,PUNJAB,704.6279
Nawanshahr,PUNJAB,197.0253
Balachaur,PUNJAB,301.3248
Bassi Pathana,PUNJAB,94.8935
Fatehgarh Sahib,PUNJAB,256.2749
Amloh,PUNJAB,162.9473
Khamanon,PUNJAB,152.2266
Samrala,PUNJAB,456.2032
Khanna,PUNJAB,263.4432
Payal,PUNJAB,341.2693
Ludhiana (East),PUNJAB,415.4113
Ludhiana (West),PUNJAB,957.142
Raikot,PUNJAB,281.7844
Jagraon,PUNJAB,319.7285
Nihal Singhwala,PUNJAB,23.072
Bagha Purana,PUNJAB,0.0
Moga,PUNJAB,244.5144
Zira,PUNJAB,574.0873
Firozpur,PUNJAB,930.5339
Malout,PUNJAB,1.9412
Gidderbaha,PUNJAB,0.0
Muktsar,PUNJAB,31.3735
Faridkot,PUNJAB,39.4154
Jaitu,PUNJAB,10.633
Rampura Phul,PUNJAB,348.386
Bathinda,PUNJAB,745.2335
Talwandi Sabo,PUNJAB,506.7878
Sardulgarh,PUNJAB,271.1724
Budhlada,PUNJAB,274.5321
Mansa,PUNJAB,468.4863
Samana,PUNJAB,262.8104
Patran,PUNJAB,191.1419
Nabha,PUNJAB,500.1092
Patiala,PUNJAB,1306.7505
Rajpura,PUNJAB,715.5524
Ajnala,PUNJAB,480.9579
Amritsar -I,PUNJAB,399.0929
Amritsar- II,PUNJAB,709.5118
Baba Bakala,PUNJAB,337.4977
Tarn Taran,PUNJAB,949.774
Patti,PUNJAB,600.3679
Khadur Sahib,PUNJAB,200.5164
Anandpur Sahib,PUNJAB,272.3563
Nangal,PUNJAB,49.8969
Rup Nagar,PUNJAB,238.8569
Chamkaur Sahib,PUNJAB,179.0468
Kharar,PUNJAB,152.2098
SAS Nagar (Mohali),PUNJAB,78.1538
Dera Bassi,PUNJAB,108.8535
Malerkotla,PUNJAB,487.1745
Dhuri,PUNJAB,446.2009
Sangrur,PUNJAB,488.2644
Sunam,PUNJAB,128.1845
Lehra,PUNJAB,21.8338
Moonak,PUNJAB,7.0075
Barnala,PUNJAB,417.8351
Tapa,PUNJAB,213.6219
Jalalabad,PUNJAB,16.8382
Fazilka,PUNJAB,108.5109
Abohar,PUNJAB,38.6489
Dhar Kalan,PUNJAB,61.1382
Pathankot,PUNJAB,438.6887
Jalalabad,PUNJAB,97.2425
Karanpur,RAJASTHAN,223.0746
Ganganagar,RAJASTHAN,788.1897
Sadulshahar,RAJASTHAN,146.0073
Padampur,RAJASTHAN,270.2864
Raisinghnagar,RAJASTHAN,236.5234
Anupgarh,RAJASTHAN,278.6742
Gharsana,RAJASTHAN,232.5909
Vijainagar,RAJASTHAN,206.1786
Suratgarh,RAJASTHAN,272.4149
Sangaria,RAJASTHAN,133.457
Tibi,RAJASTHAN,166.6824
Hanumangarh,RAJASTHAN,415.4776
Pilibanga,RAJASTHAN,202.8859
Rawatsar,RAJASTHAN,433.4077
Nohar,RAJASTHAN,426.3167
Bhadra,RAJASTHAN,253.6628
Bikaner,RAJASTHAN,0.0
Poogal,RAJASTHAN,0.0
Lunkaransar,RAJASTHAN,1.7834
Kolayat,RAJASTHAN,0.0
Nokha,RAJASTHAN,30.2905
Khajuwala,RAJASTHAN,1.0305
Chhatargarh,RAJASTHAN,0.0
Sridungargarh,RAJASTHAN,0.0
Taranagar,RAJASTHAN,51.2125
Rajgarh,RAJASTHAN,216.4325
Sardarshahar,RAJASTHAN,302.1719
Churu,RAJASTHAN,361.2298
Ratangarh,RAJASTHAN,211.3538
Sujangarh,RAJASTHAN,1.6223
Jhunjhunun,RAJASTHAN,607.6437
Chirawa,RAJASTHAN,493.1093
Buhana,RAJASTHAN,170.2335
Khetri,RAJASTHAN,200.3233
Nawalgarh,RAJASTHAN,292.2365
Udaipurwati,RAJASTHAN,185.7829
Behror,RAJASTHAN,251.7861
Mandawar,RAJASTHAN,234.7753
Kotkasim,RAJASTHAN,153.646
Tijara,RAJASTHAN,191.7331
Kishangarh Bas,RAJASTHAN,140.3613
Ramgarh,RAJASTHAN,237.0863
Alwar,RAJASTHAN,481.8932
Bansur,RAJASTHAN,180.9733
Thanagazi,RAJASTHAN,199.6341
Rajgarh,RAJASTHAN,231.8861
Lachhmangarh,RAJASTHAN,127.2077
Kathumar,RAJASTHAN,184.9545
Pahari,RAJASTHAN,32.6867
Kaman,RAJASTHAN,72.3224
Nagar,RAJASTHAN,56.3552
Deeg,RAJASTHAN,29.2359
Nadbai,RAJASTHAN,199.4737
Kumher,RAJASTHAN,127.7113
Bharatpur,RAJASTHAN,381.0672
Weir,RAJASTHAN,219.4714
Bayana,RAJASTHAN,193.9263
Rupbas,RAJASTHAN,172.6499
Baseri,RAJASTHAN,2.364
Bari,RAJASTHAN,124.2961
Sepau,RAJASTHAN,75.0915
Dhaulpur,RAJASTHAN,185.9245
Rajakhera,RAJASTHAN,60.153
Todabhim,RAJASTHAN,244.7637
Nadoti,RAJASTHAN,194.7771
Hindaun,RAJASTHAN,286.5375
Karauli,RAJASTHAN,365.1888
Mandrail,RAJASTHAN,88.0023
Sapotra,RAJASTHAN,256.4238
Gangapur,RAJASTHAN,214.0124
Bamanwas,RAJASTHAN,241.6743
Malarna Doongar,RAJASTHAN,156.9019
Bonli,RAJASTHAN,110.6982
Chauth Ka Barwara,RAJASTHAN,138.8985
Sawai Madhopur,RAJASTHAN,385.3609
Khandar,RAJASTHAN,106.2686
Baswa,RAJASTHAN,155.415
Mahwa,RAJASTHAN,142.286
Sikrai,RAJASTHAN,181.2179
Dausa,RAJASTHAN,391.5656
Lalsot,RAJASTHAN,191.8555
Kotputli,RAJASTHAN,45.4589
Viratnagar,RAJASTHAN,108.6686
Shahpura,RAJASTHAN,153.8077
Chomu,RAJASTHAN,168.9625
Phulera (Hq.Sambhar),RAJASTHAN,240.3439
Mauzamabad,RAJASTHAN,158.572
Phagi,RAJASTHAN,209.2808
Sanganer,RAJASTHAN,599.9207
Jaipur,RAJASTHAN,592.8226
Amber,RAJASTHAN,214.0634
Jamwa Ramgarh,RAJASTHAN,38.8728
Bassi,RAJASTHAN,154.5829
Chaksu,RAJASTHAN,123.4264
Fatehpur,RAJASTHAN,205.1279
Lachhmangarh,RAJASTHAN,323.878
Sikar,RAJASTHAN,625.5373
Danta Ramgarh,RAJASTHAN,584.7135
Sri Madhopur,RAJASTHAN,367.7567
Neem-Ka-Thana,RAJASTHAN,114.8688
Ladnu,RAJASTHAN,255.19
Didwana,RAJASTHAN,451.5612
Jayal,RAJASTHAN,396.5186
Nagaur,RAJASTHAN,720.7738
Kheenvsar,RAJASTHAN,283.932
Merta,RAJASTHAN,410.2315
Degana,RAJASTHAN,404.8067
Parbatsar,RAJASTHAN,241.6843
Makrana,RAJASTHAN,303.1747
Nawa,RAJASTHAN,333.3058
Phalodi,RAJASTHAN,617.6755
Osian,RAJASTHAN,592.9578
Bhopalgarh,RAJASTHAN,385.4808
Jodhpur,RAJASTHAN,860.9196
Shergarh,RAJASTHAN,354.716
Luni,RAJASTHAN,234.0957
Bilara,RAJASTHAN,335.5557
Jaisalmer,RAJASTHAN,814.3703
Pokaran,RAJASTHAN,595.6554
Fatehgarh,RAJASTHAN,353.0602
Sheo,RAJASTHAN,0.0
Baytoo,RAJASTHAN,0.0
Pachpadra,RAJASTHAN,0.0
Siwana,RAJASTHAN,38.5983
Gudha Malani,RAJASTHAN,0.0
Barmer,RAJASTHAN,0.0
Ramsar,RAJASTHAN,0.0
Chohtan,RAJASTHAN,10.1195
Sayla,RAJASTHAN,180.4462
Ahore,RAJASTHAN,345.6466
Jalor,RAJASTHAN,351.1837
Bhinmal,RAJASTHAN,447.7394
Bagora,RAJASTHAN,183.4992
Sanchore,RAJASTHAN,501.4141
Raniwara,RAJASTHAN,273.5751
Sheoganj,RAJASTHAN,235.1145
Sirohi,RAJASTHAN,478.0888
Pindwara,RAJASTHAN,251.6109
Abu Road,RAJASTHAN,187.9557
Reodar,RAJASTHAN,304.8857
Jaitaran,RAJASTHAN,268.4375
Raipur,RAJASTHAN,212.2874
Sojat,RAJASTHAN,306.2872
Rohat,RAJASTHAN,296.1175
Pali,RAJASTHAN,850.023
Marwar Junction,RAJASTHAN,366.0789
Desuri,RAJASTHAN,313.3991
Sumerpur,RAJASTHAN,227.786
Bali,RAJASTHAN,306.6299
Kishangarh,RAJASTHAN,91.3428
Ajmer,RAJASTHAN,366.9342
Peesangan,RAJASTHAN,69.5338
Beawar,RAJASTHAN,141.4376
Masuda,RAJASTHAN,157.7521
Nasirabad,RAJASTHAN,147.5001
Bhinay,RAJASTHAN,4.1253
Sarwar,RAJASTHAN,135.2789
Kekri,RAJASTHAN,126.8122
Malpura,RAJASTHAN,247.6596
Peeplu,RAJASTHAN,182.5978
Niwai,RAJASTHAN,234.043
Tonk,RAJASTHAN,435.9725
Todaraisingh,RAJASTHAN,283.3535
Deoli,RAJASTHAN,372.6228
Uniara,RAJASTHAN,245.9328
Hindoli,RAJASTHAN,92.2788
Nainwa,RAJASTHAN,182.7605
Indragarh,RAJASTHAN,123.9419
Keshoraipatan,RAJASTHAN,103.344
Bundi,RAJASTHAN,321.5408
Asind,RAJASTHAN,55.3854
Hurda,RAJASTHAN,0.0
Shahpura,RAJASTHAN,20.0979
Banera,RAJASTHAN,0.0
Mandal,RAJASTHAN,34.837
Raipur,RAJASTHAN,18.4973
Sahara,RAJASTHAN,121.887
Bhilwara,RAJASTHAN,102.2885
Kotri,RAJASTHAN,146.236
Jahazpur,RAJASTHAN,6.5469
Mandalgarh,RAJASTHAN,21.0187
Beejoliya,RAJASTHAN,0.0
Bhim,RAJASTHAN,184.7013
Deogarh,RAJASTHAN,203.903
Amet,RAJASTHAN,228.1943
Kumbhalgarh,RAJASTHAN,205.9788
Rajsamand,RAJASTHAN,389.6549
Railmagra,RAJASTHAN,123.3855
Nathdwara,RAJASTHAN,251.9282
Dungarpur,RAJASTHAN,37.9478
Aspur,RAJASTHAN,0.0
Sagwara,RAJASTHAN,26.9337
Simalwara,RAJASTHAN,0.0
Ghatol,RAJASTHAN,67.1352
Garhi,RAJASTHAN,115.1285
Banswara,RAJASTHAN,329.0891
Bagidora,RAJASTHAN,461.9066
Kushalgarh,RAJASTHAN,218.8239
Rashmi,RAJASTHAN,124.6435
Gangrar,RAJASTHAN,177.9202
Begun,RAJASTHAN,126.5623
Rawatbhata,RAJASTHAN,0.0
Chittaurgarh,RAJASTHAN,496.6847
Kapasan,RAJASTHAN,198.8982
Dungla,RAJASTHAN,151.8417
Bhadesar,RAJASTHAN,163.9889
Nimbahera,RAJASTHAN,200.025
Bari Sadri,RAJASTHAN,135.373
Pipalda,RAJASTHAN,0.0
Digod,RAJASTHAN,0.9231
Ladpura,RAJASTHAN,0.0
Ramganj Mandi,RAJASTHAN,0.8826
Sangod,RAJASTHAN,46.5315
Mangrol,RAJASTHAN,32.1021
Antah,RAJASTHAN,150.4121
Baran,RAJASTHAN,304.9652
Atru,RAJASTHAN,175.6488
Kishanganj,RAJASTHAN,471.863
Shahbad,RAJASTHAN,156.1822
Chhabra,RAJASTHAN,127.6741
Chhipabarod,RAJASTHAN,107.4336
Khanpur,RAJASTHAN,257.6048
Jhalrapatan,RAJASTHAN,423.5638
Aklera,RAJASTHAN,166.2788
Manohar Thana,RAJASTHAN,75.3074
Pachpahar,RAJASTHAN,174.6296
Pirawa,RAJASTHAN,254.8519
Gangdhar,RAJASTHAN,130.9469
Mavli,RAJASTHAN,227.5063
Gogunda,RAJASTHAN,206.4281
Kotra,RAJASTHAN,257.0658
Jhadol,RAJASTHAN,278.9259
Girwa,RAJASTHAN,936.5509
Vallabhnagar,RAJASTHAN,275.4061
Lasadiya,RAJASTHAN,53.2722
Salumbar,RAJASTHAN,232.464
Sarada,RAJASTHAN,228.4385
Rishabhdeo,RAJASTHAN,164.408
Kherwara,RAJASTHAN,187.8135
Dhariawad,RAJASTHAN,164.4648
Peepalkhoont,RAJASTHAN,100.3093
Chhoti Sadri,RAJASTHAN,193.6947
Pratapgarh,RAJASTHAN,391.6379
Arnod,RAJASTHAN,194.9535
Chungthang,SIKKIM,0.0
Mangan,SIKKIM,0.0
Gyalshing,SIKKIM,0.0
Soreng,SIKKIM,0.0
Namchi,SIKKIM,0.0
Ravong,SIKKIM,0.0
Gangtok,SIKKIM,0.0
Pakyong,SIKKIM,0.0
Rongli,SIKKIM,0.0
Gummidipoondi,TAMILNADU,4.6807
Ponneri,TAMILNADU,0.0
Uthukkottai,TAMILNADU,0.0
Tiruttani,TAMILNADU,10.6809
Pallipattu,TAMILNADU,46.6162
Thiruvallur,TAMILNADU,0.0
Poonamallee,TAMILNADU,0.2364
Ambattur,TAMILNADU,4.899
Mathavaram,TAMILNADU,0.0
Chennai,TAMILNADU,4.2892
Sriperumbudur,TAMILNADU,1.3554
Tambaram,TAMILNADU,0.0
Alandur,TAMILNADU,0.0
Sholinganallur,TAMILNADU,0.0
Chengalpattu,TAMILNADU,0.0
Kancheepuram,TAMILNADU,2.0947
Uthiramerur,TAMILNADU,0.0
Tirukalukundram,TAMILNADU,0.0
Maduranthakam,TAMILNADU,0.0
Cheyyur,TAMILNADU,0.0
Gudiyatham,TAMILNADU,230.0372
Katpadi,TAMILNADU,510.7263
Wallajah,TAMILNADU,171.9846
Arakonam,TAMILNADU,165.4869
Arcot,TAMILNADU,187.8265
Vellore,TAMILNADU,757.0372
Vaniyambadi,TAMILNADU,70.2439
Ambur,TAMILNADU,145.4572
Tirupathur,TAMILNADU,87.9308
Arani,TAMILNADU,18.5984
Cheyyar,TAMILNADU,10.2909
Vandavasi,TAMILNADU,12.1469
Polur,TAMILNADU,19.2036
Chengam,TAMILNADU,11.9004
THANDRAMPET,TAMILNADU,22.9984
Tiruvannamalai,TAMILNADU,0.0
Gingee,TAMILNADU,3.4184
Tindivanam,TAMILNADU,0.0
Vanur,TAMILNADU,2.7392
Viluppuram,TAMILNADU,23.9562
Tirukkoyilur,TAMILNADU,0.0
Sankarapuram,TAMILNADU,2.5446
Kallakkurichi,TAMILNADU,0.0
Ulundurpettai,TAMILNADU,0.0
Mettur,TAMILNADU,0.3141
Omalur,TAMILNADU,0.0
Edappadi,TAMILNADU,0.0
Sankari,TAMILNADU,23.7126
Salem,TAMILNADU,9.5477
Yercaud,TAMILNADU,20.6178
Vazhapadi,TAMILNADU,0.0
Attur,TAMILNADU,0.0
Gangavalli,TAMILNADU,0.0
Tiruchengode,TAMILNADU,37.0262
Rasipuram,TAMILNADU,12.7949
Namakkal,TAMILNADU,15.7161
Paramathi-Velur,TAMILNADU,0.0
Sathyamangalam,TAMILNADU,304.0393
Bhavani,TAMILNADU,298.9711
Gobichettipalayam,TAMILNADU,248.2189
Perundurai,TAMILNADU,345.766
Erode,TAMILNADU,507.1621
Panthalur,TAMILNADU,0.0
Gudalur,TAMILNADU,0.0
Udhagamandalam,TAMILNADU,77.1711
Kotagiri,TAMILNADU,45.4024
Coonoor,TAMILNADU,44.3285
Kundah,TAMILNADU,38.5206
Palani,TAMILNADU,162.0152
Oddanchatram,TAMILNADU,196.1466
Vedasandur,TAMILNADU,374.2574
Natham,TAMILNADU,150.5094
Dindigul,TAMILNADU,658.3249
Attur,TAMILNADU,152.0797
Kodaikanal,TAMILNADU,102.1145
Nilakkottai,TAMILNADU,194.1668
Aravakurichi,TAMILNADU,268.1456
Karur,TAMILNADU,282.2112
Krishnarayapuram,TAMILNADU,150.3835
Kulithalai,TAMILNADU,135.4022
Kadavur,TAMILNADU,130.1343
Thottiyam,TAMILNADU,2.4085
Musiri,TAMILNADU,0.0
Thuraiyur,TAMILNADU,0.0
Manachanallur,TAMILNADU,0.0
Lalgudi,TAMILNADU,0.0
Srirangam,TAMILNADU,14.7395
Tiruchirappalli,TAMILNADU,0.0
Thiruverumbur,TAMILNADU,19.5959
Manapparai,TAMILNADU,9.5002
Veppanthattai,TAMILNADU,0.0
Perambalur,TAMILNADU,0.0
Kunnam,TAMILNADU,0.0
Sendurai,TAMILNADU,0.0
Udayarpalayam,TAMILNADU,0.0
Ariyalur,TAMILNADU,0.0
Panruti,TAMILNADU,0.0
Cuddalore,TAMILNADU,15.1002
Kurinjipadi,TAMILNADU,0.0
Chidambaram,TAMILNADU,0.0
Kattumannarkoil,TAMILNADU,0.0
Virudhachalam,TAMILNADU,0.0
Tittakudi,TAMILNADU,0.0
Sirkali,TAMILNADU,0.0
Mayiladuthurai,TAMILNADU,0.0
Kuthalam,TAMILNADU,0.0
Tharangambadi,TAMILNADU,0.0
Nagapattinam,TAMILNADU,0.145
Kilvelur,TAMILNADU,0.0
Thirukkuvalai,TAMILNADU,0.0
Vedaranyam,TAMILNADU,0.0
Valangaiman,TAMILNADU,0.0
Kodavasal,TAMILNADU,0.0
Nannilam,TAMILNADU,0.0
Thiruvarur,TAMILNADU,0.0
Needamangalam,TAMILNADU,0.0
Mannargudi,TAMILNADU,0.0
Thiruthuraipoondi,TAMILNADU,0.0
Thiruvidaimarudur,TAMILNADU,0.0
Kumbakonam,TAMILNADU,0.0
Papanasam,TAMILNADU,0.0
Thiruvaiyaru,TAMILNADU,0.0
Thanjavur,TAMILNADU,7.6304
Orathanadu,TAMILNADU,14.5596
Pattukkottai,TAMILNADU,11.2702
Peravurani,TAMILNADU,20.7272
Iluppur,TAMILNADU,283.6667
Kulathur,TAMILNADU,242.1685
Gandarvakkottai,TAMILNADU,126.1885
Pudukkottai,TAMILNADU,312.0995
Thirumayam,TAMILNADU,305.4609
Ponnamaravathi,TAMILNADU,126.7674
Alangudi,TAMILNADU,277.8141
Karambakudi,TAMILNADU,117.5428
Aranthangi,TAMILNADU,254.8862
Manamelkudi,TAMILNADU,78.2996
Avudayarkoil,TAMILNADU,145.8407
Tirupathur,TAMILNADU,42.7099
Karaikkudi,TAMILNADU,16.5328
Devakottai,TAMILNADU,6.6113
Sivaganga,TAMILNADU,53.899
Manamadurai,TAMILNADU,62.1238
Ilayangudi,TAMILNADU,13.466
Melur,TAMILNADU,221.5216
Madurai North,TAMILNADU,312.3509
Vadipatti,TAMILNADU,151.5768
Usilampatti,TAMILNADU,177.8221
Peraiyur,TAMILNADU,190.8154
Thirumangalam,TAMILNADU,331.0292
Madurai South,TAMILNADU,476.367
Bodinayakanur,TAMILNADU,67.6855
Periyakulam,TAMILNADU,42.302
Theni,TAMILNADU,184.9597
Uthamapalayam,TAMILNADU,108.5823
Andipatti,TAMILNADU,157.9194
Rajapalayam,TAMILNADU,182.0122
Srivilliputhur,TAMILNADU,275.3426
Sivakasi,TAMILNADU,401.6931
Virudhunagar,TAMILNADU,307.1948
Kariapatti,TAMILNADU,184.1278
Tiruchuli,TAMILNADU,174.9248
Aruppukkottai,TAMILNADU,336.1471
Sattur,TAMILNADU,186.7877
Tiruvadanai,TAMILNADU,349.6824
Paramakudi,TAMILNADU,439.6802
Mudukulathur,TAMILNADU,171.8725
Kamuthi,TAMILNADU,158.3289
Kadaladi,TAMILNADU,116.0067
Ramanathapuram,TAMILNADU,463.1757
Rameswaram,TAMILNADU,0.0
Kovilpatti,TAMILNADU,239.5153
Ettayapuram,TAMILNADU,233.8866
Vilathikulam,TAMILNADU,220.0449
Ottapidaram,TAMILNADU,465.6454
Thoothukkudi,TAMILNADU,250.18
Srivaikuntam,TAMILNADU,257.1693
Tiruchendur,TAMILNADU,201.9632
Sathankulam,TAMILNADU,117.4983
Sivagiri,TAMILNADU,0.0
Sankarankoil,TAMILNADU,114.2789
Veerakeralamputhur,TAMILNADU,14.6244
Tenkasi,TAMILNADU,59.1565
Shenkottai,TAMILNADU,10.8785
Alangulam,TAMILNADU,128.7261
Tirunelveli,TAMILNADU,523.8753
Palayamkottai,TAMILNADU,540.7056
Ambasamudram,TAMILNADU,294.7523
Nanguneri,TAMILNADU,472.4227
Radhapuram,TAMILNADU,225.5525
Vilavancode,TAMILNADU,0.0
Kalkulam,TAMILNADU,0.0
Thovala,TAMILNADU,0.0
Agastheeswaram,TAMILNADU,0.0
Palakkodu,TAMILNADU,198.7357
Harur,TAMILNADU,207.3684
Pappireddipatti,TAMILNADU,249.5484
Dharmapuri,TAMILNADU,374.0125
Pennagaram,TAMILNADU,112.5235
Hosur,TAMILNADU,2.4639
Krishnagiri,TAMILNADU,30.1012
Denkanikottai,TAMILNADU,0.0
Pochampalli,TAMILNADU,11.1594
Uthangarai,TAMILNADU,14.3408
Mettupalayam,TAMILNADU,109.9516
Sulur,TAMILNADU,213.2661
Coimbatore North,TAMILNADU,386.8754
Coimbatore South,TAMILNADU,312.1054
Pollachi,TAMILNADU,379.2049
Valparai,TAMILNADU,0.0
Kangeyam,TAMILNADU,307.6544
Dharapuram,TAMILNADU,526.7427
Avanashi,TAMILNADU,121.7237
Tiruppur,TAMILNADU,458.7036
Palladam,TAMILNADU,186.8245
Udumalaipettai,TAMILNADU,90.7507
Madathukulam,TAMILNADU,180.4364
Tamsi,TELANGANA,99.5018
Adilabad,TELANGANA,372.9209
Jainad,TELANGANA,157.6516
Bela,TELANGANA,105.9251
Talamadugu,TELANGANA,112.265
Gudihathnoor,TELANGANA,276.929
Inderavelly,TELANGANA,274.8124
Narnoor,TELANGANA,188.1889
Utnoor,TELANGANA,195.4861
Ichoda,TELANGANA,277.9159
Bazarhathnoor,TELANGANA,90.1104
Boath,TELANGANA,51.8748
Neradigonda,TELANGANA,141.6009
Ranjal,TELANGANA,7.8983
Navipet,TELANGANA,30.4689
Nandipet,TELANGANA,99.7798
Armur,TELANGANA,28.8437
Balkonda,TELANGANA,47.3905
Mortad,TELANGANA,2.5985
Kammarpalle,TELANGANA,29.8316
Bheemgal,TELANGANA,38.7613
Velpur,TELANGANA,5.526
Jakranpalle,TELANGANA,14.7054
Makloor,TELANGANA,61.0431
Nizamabad,TELANGANA,603.3372
Yedpalle,TELANGANA,29.8781
Bodhan,TELANGANA,7.3409
Kotgiri,TELANGANA,15.3339
Varni,TELANGANA,144.5908
Dichpalle,TELANGANA,75.5069
Dharpalle,TELANGANA,27.7504
Sirkonda,TELANGANA,19.9026
Gangadhara,TELANGANA,188.3951
Ramadugu,TELANGANA,315.7551
Choppadandi,TELANGANA,227.1462
Manakondur,TELANGANA,1014.4821
Karimnagar,TELANGANA,964.3241
Timmapur (LMD Colony),TELANGANA,356.1896
Veenavanka,TELANGANA,614.3017
Jammikunta,TELANGANA,785.8861
Shankarapatnam,TELANGANA,439.8595
Chigurumamidi,TELANGANA,205.857
Saidapur,TELANGANA,194.6858
Huzurabad,TELANGANA,191.46
Bheemadevarpalle,TELANGANA,48.9585
Elkathurthi,TELANGANA,76.5126
Shankarampet (A),TELANGANA,88.9472
Papannapet,TELANGANA,260.838
Medak,TELANGANA,896.3037
Ramayampet,TELANGANA,275.9549
Chegunta,TELANGANA,281.8301
Shankarampet (R),TELANGANA,327.5944
Kulcharam,TELANGANA,478.3774
Tekmal,TELANGANA,196.4925
Alladurg,TELANGANA,43.1785
Kowdipalle,TELANGANA,398.7553
Yeldurthy,TELANGANA,287.9144
Tupran,TELANGANA,266.3364
Shivampet,TELANGANA,288.2386
Narsapur,TELANGANA,300.7204
Shaikpet,TELANGANA,12.1395
Ameerpet,TELANGANA,2.5475
Secunderabad,TELANGANA,5.2942
Tirumalagiri,TELANGANA,13.7927
Maredpalle,TELANGANA,11.5782
Musheerabad,TELANGANA,10.8363
Amberpet,TELANGANA,7.1638
Himayathnagar,TELANGANA,0.0
Nampally,TELANGANA,0.0
Khairatabad,TELANGANA,1.2707
Asifnagar,TELANGANA,1.4488
Golconda,TELANGANA,17.0045
Bandlaguda,TELANGANA,9.8763
Charminar,TELANGANA,6.3618
Saidabad,TELANGANA,8.1966
Shankarpalle,TELANGANA,11.1095
Serilingampally,TELANGANA,75.6984
Hayathnagar,TELANGANA,125.9112
Saroornagar,TELANGANA,115.5531
Rajendranagar,TELANGANA,52.9391
Moinabad,TELANGANA,57.1184
Chevella,TELANGANA,138.266
Gandeed,TELANGANA,186.8555
Shabad,TELANGANA,18.8485
Shamshabad,TELANGANA,83.3457
Maheswaram,TELANGANA,86.7762
Kandukur,TELANGANA,104.0336
Ibrahimpatnam,TELANGANA,173.057
Manchal,TELANGANA,15.1195
Yacharam,TELANGANA,100.9864
Kosgi,TELANGANA,113.7903
Damaragidda,TELANGANA,46.9836
Maddur,TELANGANA,91.4861
Hanwada,TELANGANA,430.5423
Nawabpet,TELANGANA,495.206
Balanagar,TELANGANA,360.8387
Kondurg,TELANGANA,73.4349
Farooqnagar,TELANGANA,139.7992
Kothur,TELANGANA,62.5399
Keshampet,TELANGANA,134.0438
Talakondapalle,TELANGANA,150.1374
Amangal,TELANGANA,81.7574
Madgul,TELANGANA,24.0286
Jadcherla,TELANGANA,406.9489
Mahbubnagar,TELANGANA,1307.9772
Koilkonda,TELANGANA,446.8993
Narayanpet,TELANGANA,51.7237
Utkoor,TELANGANA,30.3836
Dhanwada,TELANGANA,271.6383
Devarkadra,TELANGANA,753.6196
Bhoothpur,TELANGANA,359.3864
Addakal,TELANGANA,407.8552
Chinnachintakunta,TELANGANA,464.9511
Narva,TELANGANA,125.6456
Makthal,TELANGANA,64.8902
Maganoor,TELANGANA,10.9601
Sali Gouraram,TELANGANA,82.8088
Chityala,TELANGANA,80.4463
Narketpalle,TELANGANA,139.1969
Kattangoor,TELANGANA,51.6105
Nakrekal,TELANGANA,89.8848
Kethe Palle,TELANGANA,55.145
Vemulapalle,TELANGANA,192.2244
Thipparthi,TELANGANA,380.5864
Nalgonda,TELANGANA,541.6697
Munugode,TELANGANA,135.2306
Marriguda,TELANGANA,108.9564
Chintha Palle,TELANGANA,41.6301
Gundla Palle,TELANGANA,22.6185
Chandam Pet,TELANGANA,8.1737
Devarakonda,TELANGANA,61.9875
Nampalle,TELANGANA,161.4593
Chandur,TELANGANA,37.9074
Kangal,TELANGANA,127.5847
Gurrampode,TELANGANA,136.4485
Pedda Adiserla Palle,TELANGANA,162.6925
Peddavoora,TELANGANA,192.9516
Anumula,TELANGANA,195.7714
Nidamanur,TELANGANA,415.9695
Thripuraram,TELANGANA,464.6388
Dameracherla,TELANGANA,82.8055
Miryalaguda,TELANGANA,170.487
Dharmasagar,TELANGANA,0.0
Hasanparthy,TELANGANA,16.158
Hanamkonda,TELANGANA,15.1814
Warangal,TELANGANA,48.3149
Kamepalle,TELANGANA,84.1667
Sathupalle,TELANGANA,102.7721
Penuballi,TELANGANA,96.9218
Enkuru,TELANGANA,22.7572
Thirumalayapalem,TELANGANA,73.8217
Kusumanchi,TELANGANA,36.7155
Khammam (Rural),TELANGANA,157.2255
Khammam (Urban),TELANGANA,341.5429
Mudigonda,TELANGANA,183.6847
Nelakondapalle,TELANGANA,83.5243
Chinthakani,TELANGANA,377.8066
Konijerla,TELANGANA,409.7163
Tallada,TELANGANA,71.0423
Kallur,TELANGANA,158.2767
Wyra,TELANGANA,100.2256
Bonakal,TELANGANA,91.4665
